Date,5Yr,7Yr,10Yr,20Yr,30Yr,Date_WTI,WTI_Closing_Price
2004-04-30,1.29,1.75,2.11,2.04,N/A,2004-05-03,38.209999084472656
2004-05-03,1.28,1.73,2.09,2.03,N/A,2004-05-04,38.97999954223633
2004-05-04,1.26,1.74,2.1,2.06,N/A,2004-05-05,39.56999969482422
2004-05-05,1.29,1.76,2.1,2.11,N/A,2004-05-06,39.369998931884766
2004-05-06,1.34,1.8,2.15,2.15,N/A,2004-05-07,39.93000030517578
2004-05-07,1.5,1.93,2.24,2.18,N/A,2004-05-10,38.93000030517578
2004-05-10,1.53,1.95,2.25,2.2,N/A,2004-05-11,40.060001373291016
2004-05-11,1.49,1.91,2.21,2.1,N/A,2004-05-12,40.77000045776367
2004-05-12,1.42,1.86,2.17,2.08,N/A,2004-05-13,41.08000183105469
2004-05-13,1.43,1.86,2.18,2.08,N/A,2004-05-14,41.380001068115234
2004-05-14,1.41,1.84,2.16,2.0,N/A,2004-05-17,41.54999923706055
2004-05-17,1.33,1.75,2.07,2.03,N/A,2004-05-18,40.540000915527344
2004-05-18,1.33,1.75,2.05,2.05,N/A,2004-05-19,41.5
2004-05-19,1.32,1.74,2.03,2.03,N/A,2004-05-20,40.91999816894531
2004-05-20,1.25,1.67,1.96,2.0,N/A,2004-05-21,39.93000030517578
2004-05-21,1.34,1.75,2.04,1.93,N/A,2004-05-24,41.720001220703125
2004-05-24,1.27,1.71,2.01,2.0,N/A,2004-05-25,41.13999938964844
2004-05-25,1.29,1.72,2.03,2.0,N/A,2004-05-26,40.70000076293945
2004-05-26,1.23,1.66,1.99,1.97,N/A,2004-05-27,39.43999862670898
2004-05-27,1.19,1.62,1.97,1.89,N/A,2004-05-28,39.880001068115234
2004-05-28,1.26,1.68,2.0,1.94,N/A,2004-06-01,42.33000183105469
2004-06-01,1.22,1.63,1.97,1.95,N/A,2004-06-02,39.959999084472656
2004-06-02,1.29,1.71,2.04,1.98,N/A,2004-06-03,39.27999877929688
2004-06-03,1.31,1.73,2.05,2.0,N/A,2004-06-04,38.4900016784668
2004-06-04,1.37,1.78,2.11,2.03,N/A,2004-06-07,38.65999984741211
2004-06-07,1.37,1.78,2.11,2.0,N/A,2004-06-08,37.27999877929688
2004-06-08,1.43,1.83,2.15,1.96,N/A,2004-06-09,37.540000915527344
2004-06-09,1.47,1.87,2.2,N/A,N/A,2004-06-10,38.45000076293945
2004-06-10,1.45,1.87,2.18,N/A,N/A,2004-06-14,37.59000015258789
2004-06-14,1.55,1.94,2.26,N/A,N/A,2004-06-15,37.18999862670898
2004-06-15,1.38,1.79,2.16,N/A,N/A,2004-06-16,37.31999969482422
2004-06-16,1.43,1.82,2.18,N/A,N/A,2004-06-17,38.459999084472656
2004-06-17,1.42,1.8,2.16,N/A,N/A,2004-06-18,38.75
2004-06-18,1.4,1.79,2.15,N/A,N/A,2004-06-21,37.630001068115234
2004-06-21,1.4,1.8,2.16,N/A,N/A,2004-06-22,38.11000061035156
2004-06-22,1.41,1.81,2.17,N/A,N/A,2004-06-23,37.56999969482422
2004-06-23,1.42,1.81,2.18,N/A,N/A,2004-06-24,37.93000030517578
2004-06-24,1.4,1.79,2.15,N/A,N/A,2004-06-25,37.54999923706055
2004-06-25,1.43,1.81,2.16,N/A,N/A,2004-06-28,36.2400016784668
2004-06-28,1.52,1.9,2.23,N/A,N/A,2004-06-29,35.65999984741211
2004-06-29,1.5,1.87,2.2,N/A,N/A,2004-06-30,37.04999923706055
2004-06-30,1.38,1.75,2.1,N/A,N/A,2004-07-01,38.7400016784668
2004-07-01,1.3,1.7,2.04,N/A,N/A,2004-07-02,38.38999938964844
2004-07-02,1.21,1.6,1.96,N/A,N/A,2004-07-06,39.650001525878906
2004-07-06,1.23,1.62,1.97,N/A,N/A,2004-07-07,39.08000183105469
2004-07-07,1.23,1.64,2.0,N/A,N/A,2004-07-08,40.33000183105469
2004-07-08,1.22,1.63,2.02,N/A,N/A,2004-07-09,39.959999084472656
2004-07-09,1.23,1.64,2.02,N/A,N/A,2004-07-12,39.5
2004-07-12,1.24,1.64,2.02,N/A,N/A,2004-07-13,39.43999862670898
2004-07-13,1.26,1.66,2.03,N/A,N/A,2004-07-14,40.970001220703125
2004-07-14,1.27,1.67,2.02,N/A,N/A,2004-07-15,40.77000045776367
2004-07-15,1.27,1.66,2.01,N/A,N/A,2004-07-16,41.25
2004-07-16,1.19,1.59,1.94,N/A,N/A,2004-07-19,41.63999938964844
2004-07-19,1.21,1.61,1.96,N/A,N/A,2004-07-20,40.86000061035156
2004-07-20,1.32,1.72,2.05,N/A,N/A,2004-07-21,40.58000183105469
2004-07-21,1.35,1.72,2.05,N/A,N/A,2004-07-22,41.36000061035156
2004-07-22,1.34,1.71,2.03,N/A,N/A,2004-07-23,41.709999084472656
2004-07-23,1.31,1.69,2.0,N/A,N/A,2004-07-26,41.43999862670898
2004-07-26,1.37,1.74,2.05,N/A,N/A,2004-07-27,41.84000015258789
2004-07-27,1.47,1.85,2.15,N/A,N/A,2004-07-28,42.900001525878906
2004-07-28,1.42,1.8,2.11,N/A,N/A,2004-07-29,42.75
2004-07-29,1.37,1.76,2.07,N/A,N/A,2004-07-30,43.79999923706055
2004-07-30,1.3,1.7,2.01,N/A,N/A,2004-08-02,43.81999969482422
2004-08-02,1.26,1.66,2.0,N/A,N/A,2004-08-03,44.150001525878906
2004-08-03,1.24,1.65,1.98,N/A,N/A,2004-08-04,42.83000183105469
2004-08-04,1.27,1.67,2.0,N/A,N/A,2004-08-05,44.40999984741211
2004-08-05,1.23,1.63,1.96,N/A,N/A,2004-08-06,43.95000076293945
2004-08-06,1.06,1.46,1.82,N/A,N/A,2004-08-09,44.84000015258789
2004-08-09,1.08,1.49,1.85,N/A,N/A,2004-08-10,44.52000045776367
2004-08-10,1.17,1.55,1.9,N/A,N/A,2004-08-11,44.79999923706055
2004-08-11,1.13,1.51,1.86,N/A,N/A,2004-08-12,45.5
2004-08-12,1.07,1.45,1.81,N/A,N/A,2004-08-13,46.58000183105469
2004-08-13,1.01,1.4,1.77,N/A,N/A,2004-08-16,46.04999923706055
2004-08-16,1.06,1.45,1.82,N/A,N/A,2004-08-17,46.75
2004-08-17,1.06,1.46,1.82,N/A,N/A,2004-08-18,47.27000045776367
2004-08-18,1.09,1.48,1.83,N/A,N/A,2004-08-19,48.70000076293945
2004-08-19,1.0,1.41,1.76,N/A,N/A,2004-08-20,47.86000061035156
2004-08-20,1.06,1.45,1.79,N/A,N/A,2004-08-23,46.04999923706055
2004-08-23,1.13,1.51,1.86,N/A,N/A,2004-08-24,45.209999084472656
2004-08-24,1.16,1.52,1.87,N/A,N/A,2004-08-25,43.470001220703125
2004-08-25,1.17,1.54,1.88,N/A,N/A,2004-08-26,43.09999847412109
2004-08-26,1.14,1.51,1.86,N/A,N/A,2004-08-27,43.18000030517578
2004-08-27,1.14,1.51,1.86,N/A,N/A,2004-08-30,42.27999877929688
2004-08-30,1.12,1.49,1.83,N/A,N/A,2004-08-31,42.119998931884766
2004-08-31,1.06,1.43,1.78,N/A,N/A,2004-09-01,44.0
2004-09-01,1.04,1.42,1.77,N/A,N/A,2004-09-02,44.060001373291016
2004-09-02,1.08,1.47,1.83,N/A,N/A,2004-09-03,43.9900016784668
2004-09-03,1.16,1.54,1.88,N/A,N/A,2004-09-07,43.310001373291016
2004-09-07,1.14,1.52,1.86,N/A,N/A,2004-09-08,42.77000045776367
2004-09-08,1.1,1.47,1.82,N/A,N/A,2004-09-09,44.61000061035156
2004-09-09,1.11,1.48,1.83,N/A,N/A,2004-09-10,42.810001373291016
2004-09-10,1.14,1.49,1.83,N/A,N/A,2004-09-13,43.869998931884766
2004-09-13,1.11,1.47,1.81,N/A,N/A,2004-09-14,44.38999938964844
2004-09-14,1.11,1.47,1.81,N/A,N/A,2004-09-15,43.58000183105469
2004-09-15,1.16,1.52,1.86,N/A,N/A,2004-09-16,43.880001068115234
2004-09-16,1.12,1.48,1.81,N/A,N/A,2004-09-17,45.59000015258789
2004-09-17,1.17,1.52,1.85,N/A,N/A,2004-09-20,46.34999847412109
2004-09-20,1.09,1.45,1.8,N/A,N/A,2004-09-21,47.09999847412109
2004-09-21,1.14,1.46,1.8,N/A,N/A,2004-09-22,48.34999847412109
2004-09-22,1.09,1.4,1.73,N/A,N/A,2004-09-23,48.459999084472656
2004-09-23,1.11,1.43,1.76,N/A,N/A,2004-09-24,48.880001068115234
2004-09-24,1.13,1.45,1.78,N/A,N/A,2004-09-27,49.63999938964844
2004-09-27,1.04,1.39,1.72,N/A,N/A,2004-09-28,49.900001525878906
2004-09-28,1.0,1.36,1.7,N/A,N/A,2004-09-29,49.5099983215332
2004-09-29,1.07,1.42,1.76,N/A,N/A,2004-09-30,49.63999938964844
2004-09-30,1.05,1.41,1.77,N/A,N/A,2004-10-01,50.119998931884766
2004-10-01,1.09,1.47,1.83,N/A,N/A,2004-10-04,49.90999984741211
2004-10-04,1.13,1.49,1.86,N/A,N/A,2004-10-05,51.09000015258789
2004-10-05,1.11,1.47,1.84,N/A,N/A,2004-10-06,52.02000045776367
2004-10-06,1.18,1.54,1.9,N/A,N/A,2004-10-07,52.66999816894531
2004-10-07,1.18,1.53,1.89,N/A,N/A,2004-10-08,53.310001373291016
2004-10-08,1.07,1.43,1.78,N/A,N/A,2004-10-11,53.63999938964844
2004-10-12,1.04,1.39,1.75,N/A,N/A,2004-10-12,52.5099983215332
2004-10-13,1.0,1.36,1.72,N/A,N/A,2004-10-13,53.63999938964844
2004-10-14,0.94,1.32,1.68,N/A,N/A,2004-10-14,54.7599983215332
2004-10-15,0.97,1.34,1.7,N/A,N/A,2004-10-15,54.93000030517578
2004-10-18,0.99,1.35,1.71,N/A,N/A,2004-10-18,53.66999816894531
2004-10-19,0.99,1.35,1.7,N/A,N/A,2004-10-19,53.290000915527344
2004-10-20,0.92,1.29,1.66,N/A,N/A,2004-10-20,54.91999816894531
2004-10-21,0.85,1.24,1.62,N/A,N/A,2004-10-21,54.470001220703125
2004-10-22,0.83,1.23,1.64,N/A,N/A,2004-10-22,55.16999816894531
2004-10-25,0.83,1.22,1.63,N/A,N/A,2004-10-25,54.540000915527344
2004-10-26,0.81,1.23,1.63,N/A,N/A,2004-10-26,55.16999816894531
2004-10-27,0.9,1.32,1.73,N/A,N/A,2004-10-27,52.459999084472656
2004-10-28,0.85,1.26,1.68,N/A,N/A,2004-10-28,50.91999816894531
2004-10-29,0.81,1.22,1.63,N/A,N/A,2004-10-29,51.7599983215332
2004-11-01,0.84,1.25,1.67,N/A,N/A,2004-11-01,50.130001068115234
2004-11-02,0.78,1.19,1.61,N/A,N/A,2004-11-02,49.619998931884766
2004-11-03,0.78,1.18,1.61,N/A,N/A,2004-11-03,50.880001068115234
2004-11-04,0.84,1.23,1.65,N/A,N/A,2004-11-04,48.81999969482422
2004-11-05,0.91,1.29,1.71,N/A,N/A,2004-11-05,49.61000061035156
2004-11-08,0.92,1.3,1.72,N/A,N/A,2004-11-08,49.09000015258789
2004-11-09,0.96,1.33,1.74,N/A,N/A,2004-11-09,47.369998931884766
2004-11-10,0.97,1.35,1.75,N/A,N/A,2004-11-10,48.86000061035156
2004-11-12,0.94,1.3,1.71,N/A,N/A,2004-11-11,47.41999816894531
2004-11-15,0.91,1.26,1.67,N/A,N/A,2004-11-12,47.31999969482422
2004-11-16,0.92,1.28,1.68,N/A,N/A,2004-11-15,46.869998931884766
2004-11-17,0.86,1.22,1.63,N/A,N/A,2004-11-16,46.11000061035156
2004-11-18,0.88,1.24,1.64,N/A,N/A,2004-11-17,46.84000015258789
2004-11-19,0.93,1.27,1.67,N/A,N/A,2004-11-18,46.220001220703125
2004-11-22,0.89,1.23,1.62,N/A,N/A,2004-11-19,48.43999862670898
2004-11-23,0.93,1.26,1.65,N/A,N/A,2004-11-22,48.63999938964844
2004-11-24,0.93,1.26,1.64,N/A,N/A,2004-11-23,48.93999862670898
2004-11-26,0.94,1.27,1.66,N/A,N/A,2004-11-24,49.43999862670898
2004-11-29,0.98,1.34,1.74,N/A,N/A,2004-11-29,49.7599983215332
2004-11-30,0.96,1.34,1.75,N/A,N/A,2004-11-30,49.130001068115234
2004-12-01,0.99,1.37,1.79,N/A,N/A,2004-12-01,45.4900016784668
2004-12-02,1.03,1.41,1.83,N/A,N/A,2004-12-02,43.25
2004-12-03,0.93,1.3,1.73,N/A,N/A,2004-12-03,42.540000915527344
2004-12-06,0.93,1.29,1.7,N/A,N/A,2004-12-06,42.97999954223633
2004-12-07,0.94,1.3,1.69,N/A,N/A,2004-12-07,41.459999084472656
2004-12-08,0.87,1.22,1.62,N/A,N/A,2004-12-08,41.93999862670898
2004-12-09,0.9,1.24,1.64,N/A,N/A,2004-12-09,42.52999877929688
2004-12-10,0.93,1.27,1.66,N/A,N/A,2004-12-10,40.709999084472656
2004-12-13,0.92,1.26,1.65,N/A,N/A,2004-12-13,41.0099983215332
2004-12-14,0.89,1.24,1.62,N/A,N/A,2004-12-14,41.81999969482422
2004-12-15,0.83,1.18,1.57,N/A,N/A,2004-12-15,44.18999862670898
2004-12-16,0.9,1.26,1.64,N/A,N/A,2004-12-16,44.18000030517578
2004-12-17,0.9,1.25,1.64,N/A,N/A,2004-12-17,46.27999877929688
2004-12-20,0.89,1.25,1.62,N/A,N/A,2004-12-20,45.63999938964844
2004-12-21,0.86,1.22,1.59,N/A,N/A,2004-12-21,45.7599983215332
2004-12-22,0.89,1.26,1.63,N/A,N/A,2004-12-22,44.2400016784668
2004-12-23,0.88,1.24,1.62,N/A,N/A,2004-12-23,44.18000030517578
2004-12-27,0.94,1.29,1.67,N/A,N/A,2004-12-27,41.31999969482422
2004-12-28,0.95,1.31,1.69,N/A,N/A,2004-12-28,41.77000045776367
2004-12-29,0.99,1.34,1.73,N/A,N/A,2004-12-29,43.63999938964844
2004-12-30,0.97,1.31,1.7,N/A,N/A,2004-12-30,43.45000076293945
2004-12-31,0.99,1.31,1.68,N/A,N/A,2005-01-03,42.119998931884766
2005-01-03,1.02,1.33,1.7,1.96,N/A,2005-01-04,43.90999984741211
2005-01-04,1.1,1.4,1.78,2.02,N/A,2005-01-05,43.38999938964844
2005-01-05,1.13,1.42,1.79,2.04,N/A,2005-01-06,45.560001373291016
2005-01-06,1.12,1.41,1.76,2.03,N/A,2005-01-07,45.43000030517578
2005-01-07,1.16,1.45,1.8,2.06,N/A,2005-01-10,45.33000183105469
2005-01-10,1.13,1.42,1.77,2.05,N/A,2005-01-11,45.68000030517578
2005-01-11,1.13,1.42,1.76,2.03,N/A,2005-01-12,46.369998931884766
2005-01-12,1.12,1.4,1.73,2.0,N/A,2005-01-13,48.040000915527344
2005-01-13,1.08,1.36,1.7,1.97,N/A,2005-01-14,48.380001068115234
2005-01-14,1.13,1.39,1.72,1.97,N/A,2005-01-18,48.380001068115234
2005-01-18,1.15,1.4,1.71,1.93,N/A,2005-01-19,47.54999923706055
2005-01-19,1.17,1.4,1.7,1.95,N/A,2005-01-20,46.90999984741211
2005-01-20,1.16,1.41,1.7,1.94,N/A,2005-01-21,48.52999877929688
2005-01-21,1.14,1.39,1.69,1.93,N/A,2005-01-24,48.810001373291016
2005-01-24,1.13,1.39,1.68,1.9,N/A,2005-01-25,49.63999938964844
2005-01-25,1.16,1.44,1.74,2.0,N/A,2005-01-26,48.77999877929688
2005-01-26,1.15,1.43,1.72,1.99,N/A,2005-01-27,48.84000015258789
2005-01-27,1.16,1.43,1.72,1.99,N/A,2005-01-28,47.18000030517578
2005-01-28,1.11,1.35,1.65,1.94,N/A,2005-01-31,48.20000076293945
2005-01-31,1.13,1.36,1.65,1.92,N/A,2005-02-01,47.119998931884766
2005-02-01,1.15,1.38,1.67,1.94,N/A,2005-02-02,46.68999862670898
2005-02-02,1.18,1.41,1.7,1.96,N/A,2005-02-03,46.45000076293945
2005-02-03,1.2,1.45,1.73,1.97,N/A,2005-02-04,46.47999954223633
2005-02-04,1.11,1.36,1.65,1.88,N/A,2005-02-07,45.27999877929688
2005-02-07,1.11,1.34,1.62,1.84,N/A,2005-02-08,45.400001525878906
2005-02-08,1.07,1.3,1.57,1.79,N/A,2005-02-09,45.459999084472656
2005-02-09,0.95,1.2,1.49,1.73,N/A,2005-02-10,47.09999847412109
2005-02-10,0.99,1.25,1.57,1.8,N/A,2005-02-11,47.15999984741211
2005-02-11,1.0,1.26,1.57,1.78,N/A,2005-02-14,47.43999862670898
2005-02-14,0.98,1.24,1.54,1.73,N/A,2005-02-15,47.2599983215332
2005-02-15,1.06,1.3,1.61,1.78,N/A,2005-02-16,48.33000183105469
2005-02-16,1.1,1.35,1.65,1.81,N/A,2005-02-17,47.540000915527344
2005-02-17,1.08,1.34,1.65,1.83,N/A,2005-02-18,48.34999847412109
2005-02-18,1.08,1.36,1.67,1.86,N/A,2005-02-22,51.150001525878906
2005-02-22,1.07,1.36,1.67,1.9,N/A,2005-02-23,51.16999816894531
2005-02-23,1.06,1.33,1.64,1.88,N/A,2005-02-24,51.38999938964844
2005-02-24,1.1,1.34,1.65,1.9,N/A,2005-02-25,51.4900016784668
2005-02-25,1.11,1.34,1.64,1.9,N/A,2005-02-28,51.75
2005-02-28,1.18,1.4,1.7,1.96,N/A,2005-03-01,51.68000030517578
2005-03-01,1.17,1.39,1.69,1.95,N/A,2005-03-02,53.04999923706055
2005-03-02,1.14,1.38,1.69,1.95,N/A,2005-03-03,53.56999969482422
2005-03-03,1.15,1.38,1.69,1.93,N/A,2005-03-04,53.77999877929688
2005-03-04,1.12,1.35,1.65,1.86,N/A,2005-03-07,53.88999938964844
2005-03-07,1.13,1.33,1.63,1.81,N/A,2005-03-08,54.59000015258789
2005-03-08,1.16,1.37,1.67,1.84,N/A,2005-03-09,54.77000045776367
2005-03-09,1.23,1.47,1.77,1.93,N/A,2005-03-10,53.540000915527344
2005-03-10,1.25,1.46,1.76,1.93,N/A,2005-03-11,54.43000030517578
2005-03-11,1.34,1.52,1.82,1.99,N/A,2005-03-14,54.95000076293945
2005-03-14,1.34,1.52,1.82,1.98,N/A,2005-03-15,55.04999923706055
2005-03-15,1.34,1.52,1.82,1.99,N/A,2005-03-16,56.459999084472656
2005-03-16,1.29,1.48,1.79,1.96,N/A,2005-03-17,56.400001525878906
2005-03-17,1.23,1.43,1.73,1.9,N/A,2005-03-18,56.720001220703125
2005-03-18,1.26,1.46,1.77,1.94,N/A,2005-03-21,56.619998931884766
2005-03-21,1.28,1.49,1.8,1.95,N/A,2005-03-22,56.02999877929688
2005-03-22,1.37,1.57,1.87,2.02,N/A,2005-03-23,53.810001373291016
2005-03-23,1.44,1.62,1.92,2.04,N/A,2005-03-24,54.84000015258789
2005-03-24,1.45,1.61,1.9,2.03,N/A,2005-03-28,54.04999923706055
2005-03-28,1.48,1.65,1.94,2.05,N/A,2005-03-29,54.22999954223633
2005-03-29,1.45,1.63,1.91,2.03,N/A,2005-03-30,53.9900016784668
2005-03-30,1.42,1.59,1.89,1.98,N/A,2005-03-31,55.400001525878906
2005-03-31,1.31,1.49,1.79,1.91,N/A,2005-04-01,57.27000045776367
2005-04-01,1.28,1.47,1.77,1.88,N/A,2005-04-04,57.0099983215332
2005-04-04,1.28,1.48,1.79,1.9,N/A,2005-04-05,56.040000915527344
2005-04-05,1.32,1.5,1.81,1.93,N/A,2005-04-06,55.84999847412109
2005-04-06,1.3,1.49,1.8,1.93,N/A,2005-04-07,54.11000061035156
2005-04-07,1.36,1.54,1.85,1.99,N/A,2005-04-08,53.31999969482422
2005-04-08,1.37,1.55,1.84,1.97,N/A,2005-04-11,53.709999084472656
2005-04-11,1.35,1.52,1.82,1.94,N/A,2005-04-12,51.86000061035156
2005-04-12,1.29,1.44,1.73,1.89,N/A,2005-04-13,50.220001220703125
2005-04-13,1.31,1.46,1.74,1.9,N/A,2005-04-14,51.130001068115234
2005-04-14,1.26,1.45,1.72,1.9,N/A,2005-04-15,50.4900016784668
2005-04-15,1.2,1.39,1.67,1.85,N/A,2005-04-18,50.369998931884766
2005-04-18,1.19,1.38,1.66,1.83,N/A,2005-04-19,52.290000915527344
2005-04-19,1.13,1.33,1.62,1.78,N/A,2005-04-20,52.43999862670898
2005-04-20,1.11,1.31,1.6,1.79,N/A,2005-04-21,54.20000076293945
2005-04-21,1.17,1.37,1.66,1.84,N/A,2005-04-22,55.38999938964844
2005-04-22,1.11,1.32,1.61,1.8,N/A,2005-04-25,54.56999969482422
2005-04-25,1.15,1.34,1.63,1.83,N/A,2005-04-26,54.20000076293945
2005-04-26,1.17,1.37,1.66,1.86,N/A,2005-04-27,51.61000061035156
2005-04-27,1.17,1.37,1.65,1.87,N/A,2005-04-28,51.77000045776367
2005-04-28,1.11,1.3,1.58,1.8,N/A,2005-04-29,49.720001220703125
2005-04-29,1.17,1.35,1.61,1.82,N/A,2005-05-02,50.91999816894531
2005-05-02,1.18,1.35,1.61,1.82,N/A,2005-05-03,49.5
2005-05-03,1.24,1.39,1.64,1.84,N/A,2005-05-04,50.130001068115234
2005-05-04,1.21,1.38,1.63,1.86,N/A,2005-05-05,50.83000183105469
2005-05-05,1.18,1.36,1.62,1.86,N/A,2005-05-06,50.959999084472656
2005-05-06,1.27,1.44,1.69,1.89,N/A,2005-05-09,52.02999877929688
2005-05-09,1.28,1.43,1.69,1.88,N/A,2005-05-10,52.06999969482422
2005-05-10,1.24,1.4,1.65,1.85,N/A,2005-05-11,50.45000076293945
2005-05-11,1.24,1.4,1.64,1.82,N/A,2005-05-12,48.540000915527344
2005-05-12,1.27,1.41,1.66,1.83,N/A,2005-05-13,48.66999816894531
2005-05-13,1.3,1.43,1.66,1.83,N/A,2005-05-16,48.61000061035156
2005-05-16,1.3,1.43,1.66,1.83,N/A,2005-05-17,48.970001220703125
2005-05-17,1.28,1.41,1.64,1.8,N/A,2005-05-18,47.25
2005-05-18,1.28,1.41,1.65,1.8,N/A,2005-05-19,46.91999816894531
2005-05-19,1.34,1.46,1.69,1.83,N/A,2005-05-20,46.79999923706055
2005-05-20,1.33,1.45,1.67,1.8,N/A,2005-05-23,49.15999984741211
2005-05-23,1.33,1.42,1.65,1.76,N/A,2005-05-24,49.66999816894531
2005-05-24,1.3,1.39,1.62,1.74,N/A,2005-05-25,50.97999954223633
2005-05-25,1.31,1.42,1.66,1.8,N/A,2005-05-26,51.0099983215332
2005-05-26,1.35,1.47,1.69,1.85,N/A,2005-05-27,51.84999847412109
2005-05-27,1.32,1.44,1.67,1.83,N/A,2005-05-31,51.970001220703125
2005-05-31,1.29,1.41,1.63,1.78,N/A,2005-06-01,54.59999847412109
2005-06-01,1.19,1.32,1.54,1.69,N/A,2005-06-02,53.630001068115234
2005-06-02,1.23,1.35,1.55,1.69,N/A,2005-06-03,55.02999877929688
2005-06-03,1.31,1.41,1.61,1.73,N/A,2005-06-06,54.4900016784668
2005-06-06,1.3,1.4,1.6,1.71,N/A,2005-06-07,53.7599983215332
2005-06-07,1.31,1.4,1.6,1.71,N/A,2005-06-08,52.540000915527344
2005-06-08,1.34,1.44,1.63,1.73,N/A,2005-06-09,54.27999877929688
2005-06-09,1.37,1.47,1.64,1.75,N/A,2005-06-10,53.540000915527344
2005-06-10,1.47,1.56,1.74,1.83,N/A,2005-06-13,55.619998931884766
2005-06-13,1.49,1.59,1.76,1.88,N/A,2005-06-14,55.0
2005-06-14,1.5,1.61,1.79,1.91,N/A,2005-06-15,55.56999969482422
2005-06-15,1.52,1.62,1.79,1.91,N/A,2005-06-16,56.58000183105469
2005-06-16,1.48,1.57,1.75,1.86,N/A,2005-06-17,58.470001220703125
2005-06-17,1.45,1.54,1.72,1.86,N/A,2005-06-20,59.369998931884766
2005-06-20,1.46,1.56,1.74,1.88,N/A,2005-06-21,58.900001525878906
2005-06-21,1.44,1.54,1.72,1.86,N/A,2005-06-22,58.09000015258789
2005-06-22,1.4,1.5,1.68,1.82,N/A,2005-06-23,59.41999816894531
2005-06-23,1.4,1.51,1.68,1.82,N/A,2005-06-24,59.84000015258789
2005-06-24,1.37,1.48,1.65,1.8,N/A,2005-06-27,60.540000915527344
2005-06-27,1.34,1.44,1.62,1.77,N/A,2005-06-28,58.20000076293945
2005-06-28,1.4,1.5,1.67,1.81,N/A,2005-06-29,57.2599983215332
2005-06-29,1.42,1.52,1.69,1.83,N/A,2005-06-30,56.5
2005-06-30,1.41,1.52,1.67,1.79,N/A,2005-07-01,58.75
2005-07-01,1.5,1.6,1.75,1.84,N/A,2005-07-05,59.59000015258789
2005-07-05,1.55,1.65,1.8,1.9,N/A,2005-07-06,61.27999877929688
2005-07-06,1.52,1.62,1.78,1.9,N/A,2005-07-07,60.72999954223633
2005-07-07,1.5,1.62,1.77,1.89,N/A,2005-07-08,59.630001068115234
2005-07-08,1.56,1.67,1.83,1.95,N/A,2005-07-11,58.91999816894531
2005-07-11,1.55,1.66,1.81,1.93,N/A,2005-07-12,60.619998931884766
2005-07-12,1.57,1.68,1.83,1.95,N/A,2005-07-13,60.0099983215332
2005-07-13,1.61,1.72,1.87,1.98,N/A,2005-07-14,57.79999923706055
2005-07-14,1.71,1.81,1.94,2.05,N/A,2005-07-15,58.09000015258789
2005-07-15,1.75,1.82,1.95,2.06,N/A,2005-07-18,57.31999969482422
2005-07-18,1.79,1.86,1.98,2.1,N/A,2005-07-19,57.459999084472656
2005-07-19,1.74,1.8,1.92,2.05,N/A,2005-07-20,56.720001220703125
2005-07-20,1.72,1.78,1.9,2.01,N/A,2005-07-21,57.130001068115234
2005-07-21,1.77,1.84,1.95,2.07,N/A,2005-07-22,58.650001525878906
2005-07-22,1.72,1.78,1.89,2.01,N/A,2005-07-25,59.0
2005-07-25,1.76,1.82,1.94,2.07,N/A,2005-07-26,59.20000076293945
2005-07-26,1.76,1.81,1.92,2.05,N/A,2005-07-27,59.11000061035156
2005-07-27,1.78,1.82,1.92,2.06,N/A,2005-07-28,59.93999862670898
2005-07-28,1.73,1.77,1.86,2.02,N/A,2005-07-29,60.56999969482422
2005-07-29,1.8,1.84,1.92,2.03,N/A,2005-08-01,61.56999969482422
2005-08-01,1.79,1.84,1.95,2.08,N/A,2005-08-02,61.88999938964844
2005-08-02,1.8,1.88,1.99,2.12,N/A,2005-08-03,60.86000061035156
2005-08-03,1.75,1.82,1.93,2.06,N/A,2005-08-04,61.380001068115234
2005-08-04,1.77,1.83,1.94,2.05,N/A,2005-08-05,62.310001373291016
2005-08-05,1.83,1.9,2.0,2.1,N/A,2005-08-08,63.93999862670898
2005-08-08,1.85,1.91,2.02,2.11,N/A,2005-08-09,63.06999969482422
2005-08-09,1.86,1.9,2.02,2.1,N/A,2005-08-10,64.9000015258789
2005-08-10,1.85,1.92,2.01,2.11,N/A,2005-08-11,65.80000305175781
2005-08-11,1.8,1.87,1.97,2.07,N/A,2005-08-12,66.86000061035156
2005-08-12,1.73,1.81,1.91,2.01,N/A,2005-08-15,66.2699966430664
2005-08-15,1.74,1.82,1.92,2.04,N/A,2005-08-16,66.08000183105469
2005-08-16,1.68,1.76,1.87,2.0,N/A,2005-08-17,63.25
2005-08-17,1.73,1.82,1.91,2.03,N/A,2005-08-18,63.27000045776367
2005-08-18,1.68,1.77,1.86,1.99,N/A,2005-08-19,65.3499984741211
2005-08-19,1.66,1.76,1.85,1.99,N/A,2005-08-22,65.44999694824219
2005-08-22,1.67,1.77,1.86,2.0,N/A,2005-08-23,65.70999908447266
2005-08-23,1.65,1.75,1.85,1.99,N/A,2005-08-24,67.31999969482422
2005-08-24,1.64,1.73,1.83,1.97,N/A,2005-08-25,67.48999786376953
2005-08-25,1.62,1.71,1.8,1.94,N/A,2005-08-26,66.12999725341797
2005-08-26,1.65,1.73,1.81,1.94,N/A,2005-08-29,67.19999694824219
